Num of Spin	Win Tier 0 FsType1 fsEntries	Win Tier 1 FsType1 fsEntries	Win Tier 2 FsType1 fsEntries	Win Tier 3 FsType1 fsEntries	Win Tier 4 FsType1 fsEntries	Win Tier 5 FsType1 fsEntries	Win Tier 6 FsType1 fsEntries	Win Tier 7 FsType1 fsEntries	Win Tier 8 FsType1 fsEntries	Win Tier 9 FsType1 fsEntries	Win Tier 10 FsType1 fsEntries	Win Tier 11 FsType1 fsEntries	Win Tier 12 FsType1 fsEntries	Win Tier 13 FsType1 fsEntries	Win Tier 14 FsType1 fsEntries	Win Tier 15 FsType1 fsEntries	Win Tier 16 FsType1 fsEntries	Win Tier 17 FsType1 fsEntries	Win Tier 18 FsType1 fsEntries	Win Tier 19 FsType1 fsEntries	Win Tier 20 FsType1 fsEntries	Win Tier 21 FsType1 fsEntries	Win Tier 22 FsType1 fsEntries	Win Tier 23 FsType1 fsEntries	Win Tier 24 FsType1 fsEntries	Win Tier 25 FsType1 fsEntries	Win Tier 0 FsType1 FreeSpins#	Win Tier 1 FsType1 FreeSpins#	Win Tier 2 FsType1 FreeSpins#	Win Tier 3 FsType1 FreeSpins#	Win Tier 4 FsType1 FreeSpins#	Win Tier 5 FsType1 FreeSpins#	Win Tier 6 FsType1 FreeSpins#	Win Tier 7 FsType1 FreeSpins#	Win Tier 8 FsType1 FreeSpins#	Win Tier 9 FsType1 FreeSpins#	Win Tier 10 FsType1 FreeSpins#	Win Tier 11 FsType1 FreeSpins#	Win Tier 12 FsType1 FreeSpins#	Win Tier 13 FsType1 FreeSpins#	Win Tier 14 FsType1 FreeSpins#	Win Tier 15 FsType1 FreeSpins#	Win Tier 16 FsType1 FreeSpins#	Win Tier 17 FsType1 FreeSpins#	Win Tier 18 FsType1 FreeSpins#	Win Tier 19 FsType1 FreeSpins#	Win Tier 20 FsType1 FreeSpins#	Win Tier 21 FsType1 FreeSpins#	Win Tier 22 FsType1 FreeSpins#	Win Tier 23 FsType1 FreeSpins#	Win Tier 24 FsType1 FreeSpins#	Win Tier 25 FsType1 FreeSpins#	Win Tier 0 FsType1 Hits#	Win Tier 1 FsType1 Hits#	Win Tier 2 FsType1 Hits#	Win Tier 3 FsType1 Hits#	Win Tier 4 FsType1 Hits#	Win Tier 5 FsType1 Hits#	Win Tier 6 FsType1 Hits#	Win Tier 7 FsType1 Hits#	Win Tier 8 FsType1 Hits#	Win Tier 9 FsType1 Hits#	Win Tier 10 FsType1 Hits#	Win Tier 11 FsType1 Hits#	Win Tier 12 FsType1 Hits#	Win Tier 13 FsType1 Hits#	Win Tier 14 FsType1 Hits#	Win Tier 15 FsType1 Hits#	Win Tier 16 FsType1 Hits#	Win Tier 17 FsType1 Hits#	Win Tier 18 FsType1 Hits#	Win Tier 19 FsType1 Hits#	Win Tier 20 FsType1 Hits#	Win Tier 21 FsType1 Hits#	Win Tier 22 FsType1 Hits#	Win Tier 23 FsType1 Hits#	Win Tier 24 FsType1 Hits#	Win Tier 25 FsType1 Hits#	Win Tier 0 FsType1 FsTotalPay	Win Tier 1 FsType1 FsTotalPay	Win Tier 2 FsType1 FsTotalPay	Win Tier 3 FsType1 FsTotalPay	Win Tier 4 FsType1 FsTotalPay	Win Tier 5 FsType1 FsTotalPay	Win Tier 6 FsType1 FsTotalPay	Win Tier 7 FsType1 FsTotalPay	Win Tier 8 FsType1 FsTotalPay	Win Tier 9 FsType1 FsTotalPay	Win Tier 10 FsType1 FsTotalPay	Win Tier 11 FsType1 FsTotalPay	Win Tier 12 FsType1 FsTotalPay	Win Tier 13 FsType1 FsTotalPay	Win Tier 14 FsType1 FsTotalPay	Win Tier 15 FsType1 FsTotalPay	Win Tier 16 FsType1 FsTotalPay	Win Tier 17 FsType1 FsTotalPay	Win Tier 18 FsType1 FsTotalPay	Win Tier 19 FsType1 FsTotalPay	Win Tier 20 FsType1 FsTotalPay	Win Tier 21 FsType1 FsTotalPay	Win Tier 22 FsType1 FsTotalPay	Win Tier 23 FsType1 FsTotalPay	Win Tier 24 FsType1 FsTotalPay	Win Tier 25 FsType1 FsTotalPay	Win Tier 0 FsType1 FsMax	Win Tier 1 FsType1 FsMax	Win Tier 2 FsType1 FsMax	Win Tier 3 FsType1 FsMax	Win Tier 4 FsType1 FsMax	Win Tier 5 FsType1 FsMax	Win Tier 6 FsType1 FsMax	Win Tier 7 FsType1 FsMax	Win Tier 8 FsType1 FsMax	Win Tier 9 FsType1 FsMax	Win Tier 10 FsType1 FsMax	Win Tier 11 FsType1 FsMax	Win Tier 12 FsType1 FsMax	Win Tier 13 FsType1 FsMax	Win Tier 14 FsType1 FsMax	Win Tier 15 FsType1 FsMax	Win Tier 16 FsType1 FsMax	Win Tier 17 FsType1 FsMax	Win Tier 18 FsType1 FsMax	Win Tier 19 FsType1 FsMax	Win Tier 20 FsType1 FsMax	Win Tier 21 FsType1 FsMax	Win Tier 22 FsType1 FsMax	Win Tier 23 FsType1 FsMax	Win Tier 24 FsType1 FsMax	Win Tier 25 FsType1 FsMax	
778000	0	0	0	0	0	0	31	435	837	858	864	617	417	406	286	188	440	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3485	6781	7124	7357	5431	3781	3838	2868	1864	4885	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	2973	6098	6490	6688	5035	3517	3570	2662	1748	4529	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	6981040	21050020	29809540	38886940	33851080	27057960	30292220	24229100	17797920	54822740	2225120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
779000	0	0	0	0	0	0	31	436	840	859	865	617	417	407	286	188	441	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3493	6805	7132	7365	5431	3781	3851	2868	1864	4893	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	2980	6120	6498	6696	5035	3517	3583	2662	1748	4537	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	6996680	21127560	29849000	38927460	33851080	27057960	30362520	24229100	17797920	54927520	2225120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
780000	0	0	0	0	0	0	31	436	840	859	867	617	419	407	287	188	441	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3493	6805	7132	7381	5431	3807	3851	2881	1864	4893	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	2980	6120	6498	6712	5035	3542	3583	2674	1748	4537	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	6996680	21127560	29849000	39020180	33851080	27187440	30362520	24316500	17797920	54927520	2225120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
781000	0	0	0	0	0	0	31	436	840	860	867	617	420	407	287	188	443	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3493	6805	7140	7381	5431	3815	3851	2881	1864	4914	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	2980	6120	6503	6712	5035	3550	3583	2674	1748	4557	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	6996680	21127560	29879520	39020180	33851080	27251860	30362520	24316500	17797920	55160220	2225120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
782000	0	0	0	0	0	0	31	436	841	860	868	617	420	407	288	188	443	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3493	6813	7140	7389	5431	3815	3851	2889	1864	4914	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	2980	6127	6503	6720	5035	3550	3583	2682	1748	4557	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	6996680	21149180	29879520	39060280	33851080	27251860	30362520	24397900	17797920	55160220	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
783000	0	0	0	0	0	0	31	436	841	861	869	618	420	407	288	188	444	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3493	6813	7148	7397	5444	3815	3851	2889	1864	4922	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	2980	6127	6511	6727	5047	3550	3583	2682	1748	4565	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	6996680	21149180	29915640	39103540	33906860	27251860	30362520	24397900	17797920	55268340	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
784000	0	0	0	0	0	0	31	437	841	861	870	620	421	407	289	188	444	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3501	6813	7148	7405	5465	3828	3851	2897	1864	4922	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	2987	6127	6511	6735	5067	3560	3583	2689	1748	4565	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7008720	21149180	29915640	39146160	34018980	27318720	30362520	24486160	17797920	55268340	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
785000	0	0	0	0	0	0	31	438	842	862	871	621	421	407	289	188	444	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3509	6821	7156	7413	5473	3828	3851	2897	1864	4922	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	2993	6133	6516	6743	5075	3560	3583	2689	1748	4565	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7019180	21178700	29954540	39186380	34072040	27318720	30362520	24486160	17797920	55268340	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
786000	0	0	0	0	0	0	31	438	843	866	873	621	421	407	289	188	446	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3509	6829	7188	7429	5473	3828	3851	2897	1864	4948	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	2993	6141	6544	6759	5075	3560	3583	2689	1748	4586	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7019180	21203180	30101340	39274000	34072040	27318720	30362520	24486160	17797920	55563560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
787000	0	0	0	0	0	0	31	440	844	867	876	621	421	408	289	188	446	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3525	6837	7196	7453	5473	3828	3859	2897	1864	4948	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3008	6148	6551	6782	5075	3560	3591	2689	1748	4586	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7050440	21224180	30135660	39404280	34072040	27318720	30437100	24486160	17797920	55563560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
788000	0	0	0	0	0	0	31	440	844	870	878	623	421	409	289	189	446	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3525	6837	7220	7474	5494	3828	3867	2897	1872	4948	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3008	6148	6573	6801	5093	3560	3598	2689	1755	4586	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7050440	21224180	30241100	39491160	34182940	27318720	30511000	24486160	17890040	55563560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
789000	0	0	0	0	0	0	31	440	848	871	879	624	421	412	290	189	446	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3525	6869	7228	7482	5502	3828	3901	2905	1872	4948	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3008	6178	6581	6809	5101	3560	3630	2697	1755	4586	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7050440	21338740	30274500	39540040	34233660	27318720	30743880	24569460	17890040	55563560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
790000	0	0	0	0	0	0	31	440	848	871	879	625	422	412	290	190	446	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3525	6869	7228	7482	5510	3836	3901	2905	1880	4948	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3008	6178	6581	6809	5108	3568	3630	2697	1763	4586	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7050440	21338740	30274500	39540040	34289560	27385840	30743880	24569460	17988500	55563560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
791000	0	0	0	0	0	0	31	440	849	873	880	625	423	412	290	190	447	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3525	6877	7244	7490	5510	3844	3901	2905	1880	4956	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3008	6186	6594	6817	5108	3575	3630	2697	1763	4593	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7050440	21361580	30340040	39586240	34289560	27449360	30743880	24569460	17988500	55672160	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
792000	0	0	0	0	0	0	31	443	849	874	880	625	424	413	290	190	448	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3549	6877	7252	7490	5510	3852	3909	2905	1880	4969	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3027	6186	6602	6817	5108	3582	3638	2697	1763	4606	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7092860	21361580	30372900	39586240	34289560	27511900	30820540	24569460	17988500	55784560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
793000	0	0	0	0	0	0	31	446	849	875	880	627	424	413	291	191	448	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3573	6877	7260	7490	5526	3852	3909	2918	1888	4969	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3048	6186	6610	6817	5122	3582	3638	2709	1771	4606	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7141380	21361580	30408820	39586240	34392440	27511900	30820540	24657060	18078940	55784560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
794000	0	0	0	0	0	0	31	447	849	877	882	628	427	414	291	191	448	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3581	6877	7276	7506	5539	3881	3917	2918	1888	4969	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3055	6186	6624	6833	5133	3607	3646	2709	1771	4606	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7156920	21361580	30476780	39677100	34447460	27710800	30897260	24657060	18078940	55784560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
795000	0	0	0	0	0	0	31	448	851	878	883	628	428	414	291	191	448	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3589	6893	7284	7514	5539	3889	3917	2918	1888	4969	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3060	6201	6632	6841	5133	3615	3646	2709	1771	4606	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7172620	21410200	30508940	39725800	34447460	27778260	30897260	24657060	18078940	55784560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
796000	0	0	0	0	0	0	31	449	852	880	883	629	428	414	292	191	448	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3597	6901	7300	7514	5547	3889	3917	2926	1888	4969	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3067	6209	6647	6841	5141	3615	3646	2717	1771	4606	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7187980	21433540	30572260	39725800	34506140	27778260	30897260	24741980	18078940	55784560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
797000	0	0	0	0	0	0	31	449	853	880	886	629	429	415	292	193	448	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3597	6909	7300	7543	5547	3897	3925	2926	1909	4969	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3067	6215	6647	6867	5141	3622	3654	2717	1790	4606	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7187980	21457960	30572260	39863720	34506140	27841420	30968660	24741980	18274280	55784560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
798000	0	0	0	0	0	0	31	449	854	880	887	631	430	416	292	193	448	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3597	6917	7300	7551	5563	3905	3933	2926	1909	4969	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3067	6221	6647	6874	5156	3630	3662	2717	1790	4606	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7187980	21484280	30572260	39908920	34613260	27906820	31047240	24741980	18274280	55784560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
799000	0	0	0	0	0	0	31	451	856	881	889	633	430	416	292	193	448	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3613	6933	7308	7567	5579	3905	3933	2926	1909	4969	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3080	6235	6654	6890	5170	3630	3662	2717	1790	4606	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7225700	21535880	30612160	40002500	34729440	27906820	31047240	24741980	18274280	55784560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
800000	0	0	0	0	0	0	31	452	857	884	889	635	430	417	293	193	448	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3621	6941	7332	7567	5600	3905	3946	2934	1909	4969	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3088	6243	6678	6890	5187	3630	3673	2722	1790	4606	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7244260	21556440	30716100	40002500	34833760	27906820	31117880	24825580	18274280	55784560	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
801000	0	0	0	0	0	0	31	454	861	884	891	636	430	418	293	194	450	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3637	6973	7332	7588	5608	3905	3954	2934	1917	5005	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3100	6269	6678	6908	5195	3630	3680	2722	1797	4639	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7274400	21656520	30716100	40097660	34885380	27906820	31196360	24825580	18364320	56070100	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
802000	0	0	0	0	0	0	31	454	861	885	892	637	431	419	293	194	450	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3637	6973	7340	7601	5616	3913	3962	2934	1917	5005	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3100	6269	6686	6921	5203	3638	3686	2722	1797	4639	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7274400	21656520	30749700	40141580	34939380	27967200	31272800	24825580	18364320	56070100	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
803000	0	0	0	0	0	0	31	454	862	887	892	639	431	419	293	194	450	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3637	6981	7356	7601	5637	3913	3962	2934	1917	5005	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3100	6277	6701	6921	5223	3638	3686	2722	1797	4639	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7274400	21684220	30813160	40141580	35053020	27967200	31272800	24825580	18364320	56070100	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
804000	0	0	0	0	0	0	31	454	863	888	892	639	431	419	294	194	452	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3637	6989	7364	7601	5637	3913	3962	2962	1917	5021	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3100	6283	6709	6921	5223	3638	3686	2746	1797	4654	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7274400	21710120	30851960	40141580	35053020	27967200	31272800	24908080	18364320	56319160	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
805000	0	0	0	0	0	0	31	454	865	889	892	640	431	421	294	194	452	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3637	7005	7372	7601	5645	3913	3978	2962	1917	5021	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3100	6298	6716	6921	5231	3638	3700	2746	1797	4654	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7274400	21766940	30883460	40141580	35105120	27967200	31425520	24908080	18364320	56319160	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
806000	0	0	0	0	0	0	31	454	868	889	894	640	431	421	294	194	452	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3637	7029	7372	7622	5645	3913	3978	2962	1917	5021	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3100	6316	6716	6941	5231	3638	3700	2746	1797	4654	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7274400	21835020	30883460	40231000	35105120	27967200	31425520	24908080	18364320	56319160	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
807000	0	0	0	0	0	0	31	454	871	889	897	640	432	421	294	195	453	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3637	7053	7372	7646	5645	3926	3978	2962	1925	5039	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3100	6337	6716	6964	5231	3649	3700	2746	1804	4670	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7274400	21914780	30883460	40366320	35105120	28035820	31425520	24908080	18463120	56436400	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
808000	0	0	0	0	0	0	31	455	873	891	897	641	433	422	295	195	453	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3645	7069	7388	7646	5653	3934	3986	2975	1925	5039	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3107	6351	6730	6964	5239	3657	3708	2758	1804	4670	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7293480	21963240	30952820	40366320	35161860	28097220	31502500	24990640	18463120	56436400	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
809000	0	0	0	0	0	0	31	456	874	894	897	641	433	422	295	195	453	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3653	7077	7412	7646	5653	3934	3986	2975	1925	5039	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3115	6358	6751	6964	5239	3657	3708	2758	1804	4670	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7311220	21985400	31060920	40366320	35161860	28097220	31502500	24990640	18463120	56436400	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
810000	0	0	0	0	0	0	31	457	876	896	897	641	433	422	295	195	454	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3661	7093	7428	7646	5653	3934	3986	2975	1925	5047	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3122	6372	6764	6964	5239	3657	3708	2758	1804	4678	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7327020	22032040	31127940	40366320	35161860	28097220	31502500	24990640	18463120	56543700	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
811000	0	0	0	0	0	0	31	457	878	896	899	641	433	422	295	195	455	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3661	7109	7428	7662	5653	3934	3986	2975	1925	5060	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3122	6387	6764	6980	5239	3657	3708	2758	1804	4690	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7327020	22081200	31127940	40459760	35161860	28097220	31502500	24990640	18463120	56653160	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
812000	0	0	0	0	0	0	31	458	880	896	900	641	433	422	295	195	456	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	3669	7125	7428	7670	5653	3934	3986	2975	1925	5073	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	3130	6399	6764	6987	5239	3657	3708	2758	1804	4702	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272800	7344220	22122080	31127940	40504440	35161860	28097220	31502500	24990640	18463120	56761020	2435580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	19960	30000	40000	49960	60000	70000	80000	90000	99900	199540	245800	0	0	0	0	0	0	0	0	
