Num of Spin	TotalWinAmount	Total CoinIn	Total CoinOut	PayBack	Win Standard Deviation	RTP Standard Deviation	Win Tier 0 Count	Win Tier 1 Count	Win Tier 2 Count	Win Tier 3 Count	Win Tier 4 Count	Win Tier 5 Count	Win Tier 6 Count	Win Tier 7 Count	Win Tier 8 Count	Win Tier 9 Count	Win Tier 10 Count	Win Tier 11 Count	Win Tier 12 Count	Win Tier 13 Count	Win Tier 14 Count	Win Tier 15 Count	Win Tier 16 Count	Win Tier 17 Count	Win Tier 18 Count	Win Tier 19 Count	Win Tier 20 Count	Win Tier 21 Count	Win Tier 22 Count	Win Tier 23 Count	Win Tier 24 Count	Win Tier 25 Count	Win Tier 0 TotalWin	Win Tier 1 TotalWin	Win Tier 2 TotalWin	Win Tier 3 TotalWin	Win Tier 4 TotalWin	Win Tier 5 TotalWin	Win Tier 6 TotalWin	Win Tier 7 TotalWin	Win Tier 8 TotalWin	Win Tier 9 TotalWin	Win Tier 10 TotalWin	Win Tier 11 TotalWin	Win Tier 12 TotalWin	Win Tier 13 TotalWin	Win Tier 14 TotalWin	Win Tier 15 TotalWin	Win Tier 16 TotalWin	Win Tier 17 TotalWin	Win Tier 18 TotalWin	Win Tier 19 TotalWin	Win Tier 20 TotalWin	Win Tier 21 TotalWin	Win Tier 22 TotalWin	Win Tier 23 TotalWin	Win Tier 24 TotalWin	Win Tier 25 TotalWin	Base 0 Total Max Pay	Base 1 Total Max Pay	Base 2 Total Max Pay	Base 3 Total Max Pay	Base 4 Total Max Pay	Base 5 Total Max Pay	Base 6 Total Max Pay	Base 7 Total Max Pay	Base 8 Total Max Pay	Base 9 Total Max Pay	Base 10 Total Max Pay	Base 11 Total Max Pay	Base 12 Total Max Pay	Base 13 Total Max Pay	Base 14 Total Max Pay	Base 15 Total Max Pay	Base 16 Total Max Pay	Base 17 Total Max Pay	Base 18 Total Max Pay	Base 19 Total Max Pay	Base 20 Total Max Pay	Base 21 Total Max Pay	Base 22 Total Max Pay	Base 23 Total Max Pay	Base 24 Total Max Pay	Base 25 Total Max Pay	Fs 0 Total Max Pay	Fs 1 Total Max Pay	Fs 2 Total Max Pay	Fs 3 Total Max Pay	Fs 4 Total Max Pay	Fs 5 Total Max Pay	Fs 6 Total Max Pay	Fs 7 Total Max Pay	Fs 8 Total Max Pay	Fs 9 Total Max Pay	Fs 10 Total Max Pay	Fs 11 Total Max Pay	Fs 12 Total Max Pay	Fs 13 Total Max Pay	Fs 14 Total Max Pay	Fs 15 Total Max Pay	Fs 16 Total Max Pay	Fs 17 Total Max Pay	Fs 18 Total Max Pay	Fs 19 Total Max Pay	Fs 20 Total Max Pay	Fs 21 Total Max Pay	Fs 22 Total Max Pay	Fs 23 Total Max Pay	Fs 24 Total Max Pay	Fs 25 Total Max Pay	Bonus 0 Total Max Pay	Bonus 1 Total Max Pay	Bonus 2 Total Max Pay	Bonus 3 Total Max Pay	Bonus 4 Total Max Pay	Bonus 5 Total Max Pay	Bonus 6 Total Max Pay	Bonus 7 Total Max Pay	Bonus 8 Total Max Pay	Bonus 9 Total Max Pay	Bonus 10 Total Max Pay	Bonus 11 Total Max Pay	Bonus 12 Total Max Pay	Bonus 13 Total Max Pay	Bonus 14 Total Max Pay	Bonus 15 Total Max Pay	Bonus 16 Total Max Pay	Bonus 17 Total Max Pay	Bonus 18 Total Max Pay	Bonus 19 Total Max Pay	Bonus 20 Total Max Pay	Bonus 21 Total Max Pay	Bonus 22 Total Max Pay	Bonus 23 Total Max Pay	Bonus 24 Total Max Pay	Bonus 25 Total Max Pay	Max Pay 0 Total Hit	Max Pay 1 Total Hit	Max Pay 2 Total Hit	Max Pay 3 Total Hit	Max Pay 4 Total Hit	Max Pay 5 Total Hit	Max Pay 6 Total Hit	Max Pay 7 Total Hit	Max Pay 8 Total Hit	Max Pay 9 Total Hit	Max Pay 10 Total Hit	Max Pay 11 Total Hit	Max Pay 12 Total Hit	Max Pay 13 Total Hit	Max Pay 14 Total Hit	Max Pay 15 Total Hit	Max Pay 16 Total Hit	Max Pay 17 Total Hit	Max Pay 18 Total Hit	Max Pay 19 Total Hit	Max Pay 20 Total Hit	Max Pay 21 Total Hit	Max Pay 22 Total Hit	Max Pay 23 Total Hit	Max Pay 24 Total Hit	Max Pay 25 Total Hit	Max Pay 0 Award	Max Pay 1 Award	Max Pay 2 Award	Max Pay 3 Award	Max Pay 4 Award	Max Pay 5 Award	Max Pay 6 Award	Max Pay 7 Award	Max Pay 8 Award	Max Pay 9 Award	Max Pay 10 Award	Max Pay 11 Award	Max Pay 12 Award	Max Pay 13 Award	Max Pay 14 Award	Max Pay 15 Award	Max Pay 16 Award	Max Pay 17 Award	Max Pay 18 Award	Max Pay 19 Award	Max Pay 20 Award	Max Pay 21 Award	Max Pay 22 Award	Max Pay 23 Award	Max Pay 24 Award	Max Pay 25 Award	Base 0 Total Pay	Base 1 Total Pay	Base 2 Total Pay	Base 3 Total Pay	Base 4 Total Pay	Base 5 Total Pay	Base 6 Total Pay	Base 7 Total Pay	Base 8 Total Pay	Base 9 Total Pay	Base 10 Total Pay	Base 11 Total Pay	Base 12 Total Pay	Base 13 Total Pay	Base 14 Total Pay	Base 15 Total Pay	Base 16 Total Pay	Base 17 Total Pay	Base 18 Total Pay	Base 19 Total Pay	Base 20 Total Pay	Base 21 Total Pay	Base 22 Total Pay	Base 23 Total Pay	Base 24 Total Pay	Base 25 Total Pay	Fs 0 Total Pay	Fs 1 Total Pay	Fs 2 Total Pay	Fs 3 Total Pay	Fs 4 Total Pay	Fs 5 Total Pay	Fs 6 Total Pay	Fs 7 Total Pay	Fs 8 Total Pay	Fs 9 Total Pay	Fs 10 Total Pay	Fs 11 Total Pay	Fs 12 Total Pay	Fs 13 Total Pay	Fs 14 Total Pay	Fs 15 Total Pay	Fs 16 Total Pay	Fs 17 Total Pay	Fs 18 Total Pay	Fs 19 Total Pay	Fs 20 Total Pay	Fs 21 Total Pay	Fs 22 Total Pay	Fs 23 Total Pay	Fs 24 Total Pay	Fs 25 Total Pay	Bonus 0 Total Pay	Bonus 1 Total Pay	Bonus 2 Total Pay	Bonus 3 Total Pay	Bonus 4 Total Pay	Bonus 5 Total Pay	Bonus 6 Total Pay	Bonus 7 Total Pay	Bonus 8 Total Pay	Bonus 9 Total Pay	Bonus 10 Total Pay	Bonus 11 Total Pay	Bonus 12 Total Pay	Bonus 13 Total Pay	Bonus 14 Total Pay	Bonus 15 Total Pay	Bonus 16 Total Pay	Bonus 17 Total Pay	Bonus 18 Total Pay	Bonus 19 Total Pay	Bonus 20 Total Pay	Bonus 21 Total Pay	Bonus 22 Total Pay	Bonus 23 Total Pay	Bonus 24 Total Pay	Bonus 25 Total Pay	Fs1 Total Entries	Fs1 Total Win	Fs1 Win StdDev	Fs1 RTP StdDev	
943000	0.0	943000000	9.0604734E8	0.9608137221633086	5564.957743939558	5.647292953311966	682901	168603	22809	11762	9634	6794	20267	11567	3429	1235	1150	749	507	499	337	231	512	13	1	0	0	0	0	0	0	0	0	66241740	36358980	30816700	35238780	31990940	149145280	152236740	80777900	42786340	51598180	41064800	32910400	37274480	28574540	21867180	63966780	2877280	320300	0	0	0	0	0	0	0	0	3985000	14032000	8541000	14932000	12575000	16570060	7540000	480000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682901	3985	7016	2847	3733	2515	1658	377	20	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	66241740	36358980	30816700	35238780	31990940	148822320	143867080	55363800	5975020	5199900	462360	153720	321080	16700	9060	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8369660	25414100	36811320	46398280	40602440	32756680	36953400	28557840	21858120	63941000	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6493	345181660	31385.327971804534	61.421471069588875	
944000	0.0	944000000	9.0694474E8	0.9607465466101694	5565.2106830273415	5.647530776658228	683632	168786	22833	11776	9642	6799	20284	11577	3431	1236	1151	750	508	499	337	232	513	13	1	0	0	0	0	0	0	0	0	66311620	36395780	30852060	35268460	32015340	149262280	152377820	80821820	42821700	51647700	41117580	32975320	37274480	28574540	21957800	64072860	2877280	320300	0	0	0	0	0	0	0	0	3990000	14042000	8547000	14944000	12590000	16580060	7540000	480000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	683632	3990	7021	2849	3736	2518	1659	377	20	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	66311620	36395780	30852060	35268460	32015340	148939320	143979220	55407720	5975020	5199900	462360	153720	321080	16700	9060	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8398600	25414100	36846680	46447800	40655220	32821600	36953400	28557840	21948740	64047080	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6501	345609880	31384.805578748023	61.421590631611714	
945000	0.0	945000000	9.0794342E8	0.9607866878306879	5564.448107847868	5.646786148283047	684341	168967	22853	11794	9652	6809	20311	11591	3440	1236	1152	750	508	499	337	232	514	13	1	0	0	0	0	0	0	0	0	66383880	36429900	30898500	35304200	32061840	149457600	152569740	81046120	42821700	51692660	41117580	32975320	37274480	28574540	21957800	64179980	2877280	320300	0	0	0	0	0	0	0	0	3997000	14062000	8562000	14960000	12605000	16600060	7560000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	684341	3997	7031	2854	3740	2521	1661	378	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	66383880	36429900	30898500	35304200	32061840	149134640	144171140	55581120	5975020	5200000	462360	153720	321080	16700	9060	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8398600	25465000	36846680	46492660	40655220	32821600	36953400	28557840	21948740	64154200	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6505	345812760	31386.23951800336	61.421032287268005	
946000	0.0	946000000	9.0886182E8	0.9607418816067653	5563.801804883986	5.646141646035855	685061	169147	22874	11812	9663	6810	20335	11607	3446	1238	1152	750	508	499	337	232	515	13	1	0	0	0	0	0	0	0	0	66464600	36463720	30945980	35344720	32066840	149630800	152783560	81183440	42884820	51692660	41117580	32975320	37274480	28574540	21957800	64303380	2877280	320300	0	0	0	0	0	0	0	0	4008000	14076000	8577000	14980000	12610000	16620060	7560000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685061	4008	7038	2859	3745	2522	1663	378	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	66464600	36463720	30945980	35344720	32066840	149307840	144353540	55697720	6007820	5200000	462360	153720	321080	16700	9060	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8430020	25485720	36877000	46492660	40655220	32821600	36953400	28557840	21948740	64277600	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6510	346018620	31396.972745532606	61.41860337798636	
947000	0.0	947000000	9.0967758E8	0.9605887856388595	5562.529037690291	5.644861389816389	685773	169344	22892	11823	9675	6821	20356	11620	3447	1239	1152	751	509	500	337	232	515	13	1	0	0	0	0	0	0	0	0	66540960	36492600	30974280	35388720	32120040	149797320	152956760	81208040	42916020	51692660	41167800	33040520	37348560	28574540	21957800	64303380	2877280	320300	0	0	0	0	0	0	0	0	4015000	14088000	8577000	15000000	12645000	16660060	7560000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685773	4015	7044	2859	3750	2529	1667	378	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	66540960	36492600	30974280	35388720	32120040	149474360	144526740	55722320	6007820	5200000	462360	153920	321080	16700	9060	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8430020	25485720	36908200	46492660	40705440	32886600	37027480	28557840	21948740	64277600	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6514	346239120	31389.945139569987	61.416052609317596	
948000	0.0	948000000	9.10558E8	0.9605042194092827	5561.037543414436	5.643377261424659	686500	169511	22909	11837	9692	6828	20384	11636	3452	1239	1153	751	509	501	337	232	515	13	1	0	0	0	0	0	0	0	0	66607700	36519240	31010360	35450660	32153240	150002500	153159060	81333560	42916020	51737620	41167800	33040520	37426420	28574540	21957800	64303380	2877280	320300	0	0	0	0	0	0	0	0	4018000	14102000	8583000	15020000	12650000	16670060	7560000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686500	4018	7051	2861	3755	2530	1668	378	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	66607700	36519240	31010360	35450660	32153240	149679540	144729040	55796320	6007820	5200400	462360	153920	321080	16700	9060	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8430020	25537240	36908200	46537220	40705440	32886600	37105340	28557840	21948740	64277600	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6518	346413060	31385.712860203967	61.40878982048025	
949000	0.0	949000000	9.1175984E8	0.9607585247629084	5562.061597342084	5.644429657239881	687202	169707	22930	11849	9705	6833	20410	11648	3455	1243	1154	752	510	501	339	233	515	13	1	0	0	0	0	0	0	0	0	66687400	36551220	31041660	35499320	32176640	150193940	153319820	81401920	43049280	51782220	41226700	33107600	37426420	28746180	22048560	64303380	2877280	320300	0	0	0	0	0	0	0	0	4020000	14104000	8589000	15044000	12655000	16690060	7560000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687202	4020	7052	2863	3761	2531	1670	378	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	66687400	36551220	31041660	35499320	32176640	149870980	144870880	55840840	6008020	5245000	462360	153920	321080	16700	9260	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8448940	25561080	37041260	46537220	40764340	32953680	37105340	28729480	22039300	64277600	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6529	346977060	31377.408585073226	61.401831416740684	
950000	320.0	950000000	9.1294162E8	0.9609911789473684	5564.656121430582	5.647025924837473	687935	169876	22956	11856	9717	6839	20438	11657	3458	1244	1154	753	510	503	339	235	516	13	1	0	0	0	0	0	0	0	0	66759360	36591740	31059260	35544120	32204940	150408540	153446360	81469340	43086500	51782220	41277020	33107600	37572800	28746180	22237560	64450500	2877280	320300	0	0	0	0	0	0	0	0	4025000	14120000	8589000	15068000	12655000	16710060	7560000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687935	4025	7060	2863	3767	2531	1672	378	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	66759360	36591740	31059260	35544120	32204940	150085580	144978200	55885540	6008020	5245000	462360	153920	321080	16700	9260	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8468160	25583800	37078480	46537220	40814660	32953680	37251720	28729480	22228300	64424720	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6538	347589040	31393.34434484274	61.427550815188965	
951000	0.0	951000000	9.1382244E8	0.9609068769716088	5564.208997635892	5.6465709767593175	688658	170061	22981	11862	9732	6844	20462	11666	3461	1244	1154	755	511	504	340	235	516	13	1	0	0	0	0	0	0	0	0	66831760	36630240	31075660	35601720	32228340	150584960	153545380	81537220	43086500	51782220	41383420	33168380	37649800	28831200	22237560	64450500	2877280	320300	0	0	0	0	0	0	0	0	4027000	14128000	8595000	15104000	12665000	16740060	7560000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688658	4027	7064	2865	3776	2533	1675	378	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	66831760	36630240	31075660	35601720	32228340	150262000	145077220	55929460	6008020	5245000	512960	153920	321080	16700	9260	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8468160	25607760	37078480	46537220	40870460	33014460	37328720	28814500	22228300	64424720	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6543	347891600	31387.43559605743	61.42935778049802	
952000	0.0	952000000	9.1456346E8	0.9606759033613446	5562.664724997765	5.645009923288948	689378	170255	23000	11877	9746	6850	20475	11677	3465	1247	1154	755	511	505	340	235	516	13	1	0	0	0	0	0	0	0	0	66907140	36659280	31114820	35652120	32255940	150687360	153691420	81624520	43191840	51782220	41383420	33168380	37728160	28831200	22237560	64450500	2877280	320300	0	0	0	0	0	0	0	0	4031000	14136000	8601000	15124000	12675000	16760060	7560000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689378	4031	7068	2867	3781	2535	1677	378	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	66907140	36659280	31114820	35652120	32255940	150364400	145206220	55995860	6008020	5245000	512960	153920	321080	16700	9260	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8485200	25628660	37183820	46537220	40870460	33014460	37407080	28814500	22228300	64424720	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6549	348113240	31382.77253608193	61.414193336217856	
953000	0.0	953000000	9.1555274E8	0.9607059181532004	5562.799790655199	5.645148126673498	690082	170452	23027	11887	9759	6861	20492	11687	3470	1249	1155	756	512	505	340	235	517	13	1	0	0	0	0	0	0	0	0	66980340	36703280	31140300	35699760	32307540	150824440	153827560	81743240	43259500	51824660	41438380	33235400	37728160	28831200	22237560	64573840	2877280	320300	0	0	0	0	0	0	0	0	4033000	14152000	8607000	15136000	12695000	16800060	7560000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690082	4033	7076	2869	3784	2539	1681	378	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	66980340	36703280	31140300	35699760	32307540	150501480	145323220	56090260	6038620	5245000	512960	153920	321080	16700	9260	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8504340	25652980	37220880	46579660	40925420	33081480	37407080	28814500	22228300	64548060	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6556	348481520	31384.20539169877	61.414426497612396	
954000	0.0	954000000	9.1634674E8	0.9605311740041929	5562.420694107153	5.644744822794261	690798	170638	23050	11898	9775	6867	20521	11695	3473	1249	1156	756	512	505	340	235	518	13	1	0	0	0	0	0	0	0	0	67055720	36741280	31168900	35759260	32335640	151034720	153916960	81820680	43259500	51869160	41438380	33235400	37728160	28831200	22237560	64716640	2877280	320300	0	0	0	0	0	0	0	0	4039000	14168000	8616000	15160000	12700000	16830060	7560000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690798	4039	7084	2872	3790	2540	1684	378	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	67055720	36741280	31168900	35759260	32335640	150711760	145412620	56113860	6038620	5245000	512960	153920	321080	16700	9260	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8504340	25706820	37220880	46624160	40925420	33081480	37407080	28814500	22228300	64690860	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6560	348722660	31397.676507556585	61.425048492538984	
955000	0.0	955000000	9.171171E8	0.9603320418848168	5561.945504580764	5.6442426796333	691534	170812	23072	11910	9788	6877	20538	11705	3475	1251	1157	756	512	505	340	235	519	13	1	0	0	0	0	0	0	0	0	67123520	36778180	31201060	35806660	32382040	151153460	154048220	81869060	43324700	51910080	41438380	33235400	37728160	28831200	22237560	64851840	2877280	320300	0	0	0	0	0	0	0	0	4044000	14184000	8622000	15184000	12720000	16830060	7560000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691534	4044	7092	2874	3796	2544	1684	378	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	67123520	36778180	31201060	35806660	32382040	150830500	145511640	56138860	6038620	5245000	512960	153920	321080	16700	9260	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8536580	25730200	37286080	46665080	40925420	33081480	37407080	28814500	22228300	64826060	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6567	349019600	31408.47799189693	61.42073299810588	
956000	0.0	956000000	9.187426E8	0.9610278242677824	5567.091693920129	5.64943221992517	692245	170985	23096	11926	9800	6882	20563	11725	3479	1251	1157	758	513	507	342	235	522	13	1	0	0	0	0	0	0	0	0	67185460	36816760	31244820	35850460	32406840	151330600	154325500	81970000	43324700	51910080	41547540	33300000	37879180	29007100	22237560	65208420	2877280	320300	0	0	0	0	0	0	0	0	4045000	14198000	8640000	15200000	12740000	16860060	7580000	510000	1280000	800	400	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	120000	160000	99200	119600	70000	80000	90000	199800	199540	245800	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692245	4045	7099	2880	3800	2548	1687	379	21	36	2	2	1	3	1	2	1	1	1	0	0	0	0	0	0	0	0	1000	2000	3000	4000	5000	10000	20000	30000	40000	50000	60000	70000	80000	90000	99900	199540	245800	320300	0	0	0	0	0	0	0	0	67185460	36816760	31244820	35850460	32406840	151007640	145773880	56210460	6038620	5245000	513060	153920	321680	16700	9260	25780	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322960	8551620	25759540	37286080	46665080	41034480	33146080	37557500	28990400	22228300	65182640	2875560	320300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6579	349920540	31424.780011440682	61.46344546932376	
